Generation;Best;Average;ElapsedSeconds
0;19,563217;22,24823497833346;0,00
1;19,475992;21,826405587000178;0,83
2;19,441168;21,62850106433341;1,67
3;19,435873;21,53266723600015;2,45
4;19,274178;21,436343626333425;3,16
5;19,274178;21,321999536333454;3,89
6;19,140274;21,212411870333334;4,63
7;19,140274;21,10192145700007;5,37
8;18,580015;21,050325073333426;6,10
9;18,578244;20,98586540866674;6,83
10;18,578244;20,93256249766678;7,60
11;18,51338;20,873170195333444;8,39
12;18,51338;20,809901937000028;9,18
13;18,51338;20,74210628233338;9,92
14;18,51338;20,719989904666686;10,64
15;18,51338;20,616083515000064;11,33
16;18,43745;20,560780168333434;12,11
17;18,352543;20,5076482990001;12,89
18;18,352543;20,452048748666712;13,59
19;18,352543;20,37822831133339;14,32
20;18,352543;20,305362893333392;15,04
21;18,256863;20,240500764000046;15,75
22;18,110156;20,197644219666707;16,53
23;18,110156;20,184865144666674;17,26
24;17,730019;20,109201388666744;17,95
25;17,730019;20,08953904133336;18,66
26;17,691591;20,04418296733336;19,44
27;17,691591;19,99908753266674;20,13
28;17,691591;19,94839317733338;20,86
29;17,691591;19,91755478666667;21,61
30;17,609304;19,86836355366673;22,36
31;17,609304;19,845963511666675;23,12
32;17,609304;19,826513057666713;23,82
33;17,609304;19,784638562000037;24,54
34;17,609304;19,764110215666676;25,24
35;17,609304;19,71569255433339;26,00
36;17,609304;19,677055055000043;26,79
37;17,609304;19,63668621000005;27,54
38;17,507208;19,58703438700002;28,24
39;17,346695;19,554893438333373;28,92
40;17,346695;19,50715731266671;29,69
41;17,346695;19,455091099666703;30,39
42;17,346695;19,41729905433339;31,10
43;17,346695;19,396521749666725;31,75
44;17,346695;19,376591909666704;32,48
45;17,346695;19,340515607333366;33,24
46;17,346695;19,278833781666673;34,02
47;17,346695;19,257762677666708;34,78
48;17,346695;19,255431093666687;35,53
49;17,346695;19,226138765000044;36,30
50;17,346695;19,18298453633338;37,07
51;17,216992;19,170404042666696;37,82
52;17,216992;19,144306539333364;38,56
53;17,216992;19,1439688593334;39,29
54;17,063643;19,119426144333364;40,10
55;17,063643;19,10874089933336;40,81
56;17,063643;19,09039765266668;41,61
57;17,063643;19,07967293800006;42,34
58;17,063643;19,054404532666712;43,07
59;17,063643;19,02192318300004;43,84
60;17,063643;19,032251916666713;44,66
61;17,063643;19,001579827000054;45,44
62;17,063643;18,976580501333395;46,22
63;17,063643;18,98016949500005;47,00
64;16,824611;18,970767905666715;47,79
65;16,824611;18,929695649666744;48,63
